"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.705119054E1,-1.976572314E-1,-3.219582188E-1,-4.924180037E-1,6.206456043E-1
1.706112154E1,-1.488846555E-1,-3.067507803E-1,-5.294419885E-1,6.297392326E-1
1.707105154E1,-1.217345714E-1,-3.015414959E-1,-5.281743121E-1,6.202537252E-1
1.708098154E1,-5.621418111E-2,-2.807341790E-1,-5.424350864E-1,6.133575926E-1
1.709091254E1,3.821221210E-2,-2.680375350E-1,-5.914464480E-1,6.504715168E-1
1.710084254E1,3.663865328E-2,-2.834484565E-1,-5.814173037E-1,6.478668840E-1
1.711077254E1,-5.724935755E-2,-3.063017142E-1,-4.854370129E-1,5.768425457E-1
1.712070254E1,-1.148927443E-1,-2.876882726E-1,-3.012222379E-1,4.320876318E-1
1.713063354E1,-1.953224382E-1,-2.828432697E-1,-1.005001885E-1,3.581221272E-1
1.714056354E1,-2.080195939E-1,-3.018870664E-1,1.475492245E-1,3.951945419E-1
1.715049354E1,-1.816216810E-1,-3.062192684E-1,3.934421843E-1,5.306160832E-1
1.716042454E1,-7.362689696E-2,-3.000492865E-1,5.289373738E-1,6.125563155E-1
1.717035454E1,3.727395326E-2,-3.002989626E-1,6.898574263E-1,7.533074294E-1
1.718028467E1,1.228627916E-1,-3.472357321E-1,8.056130004E-1,8.858217798E-1
1.719021567E1,2.117786226E-1,-3.316628426E-1,7.592603678E-1,8.551764334E-1
1.720014567E1,2.586936843E-1,-3.324814528E-1,6.410337603E-1,7.670662427E-1
1.721007567E1,2.395370364E-1,-3.467755562E-1,4.891213435E-1,6.456554552E-1
1.722000667E1,2.131231168E-1,-3.122916019E-1,3.032599926E-1,4.846794102E-1
1.722993667E1,1.001783723E-1,-2.983559328E-1,1.442104644E-1,3.461916044E-1
1.723986667E1,-2.329866931E-2,-2.834683371E-1,2.299476027E-2,2.853522124E-1
1.724979767E1,-1.219562539E-1,-2.581434613E-1,-4.295598507E-2,2.887154155E-1
1.725972767E1,-2.318813501E-1,-2.211896431E-1,-6.057539999E-2,3.261337116E-1
1.726965767E1,-2.640892026E-1,-2.241302079E-1,-1.410348415E-2,3.466646294E-1
1.727958867E1,-2.875293745E-1,-1.928131056E-1,-6.988942981E-2,3.531778126E-1
1.728951867E1,-2.794446487E-1,-1.748978215E-1,-9.042660534E-2,3.418413823E-1
1.729944867E1,-2.894537663E-1,-1.905496484E-1,-1.013094431E-1,3.610488258E-1
1.730937967E1,-2.801460953E-1,-1.760994244E-1,-1.265460259E-1,3.542693024E-1
1.731930967E1,-2.660262389E-1,-1.684553593E-1,-1.326698148E-1,3.416847197E-1
1.732923967E1,-2.770109645E-1,-1.975949585E-1,-1.320465016E-1,3.649864664E-1
1.733916967E1,-2.857964060E-1,-2.385611361E-1,-1.264969093E-1,3.931824887E-1
1.734910067E1,-2.552739403E-1,-2.589954007E-1,-9.290056229E-2,3.753317421E-1
1.735903067E1,-2.378957961E-1,-2.570681584E-1,-6.944328725E-2,3.570725668E-1
1.736896067E1,-2.006143145E-1,-2.337009305E-1,-1.711246133E-2,3.084721453E-1
1.737889167E1,-1.604163149E-1,-2.465946257E-1,8.427416503E-2,3.060137879E-1
1.738882167E1,-8.454796091E-2,-2.218328369E-1,1.647008622E-1,2.889369122E-1
1.739875167E1,-6.035101309E-2,-1.493571836E-1,8.657562912E-2,1.828801592E-1
1.740868267E1,-1.578911217E-1,-2.026159626E-1,-9.754909873E-3,2.570564002E-1
1.741861267E1,-1.608577797E-1,-1.636360842E-1,-5.411948919E-2,2.357560443E-1
1.742854267E1,-4.354560368E-2,-5.237643421E-2,1.390994132E-2,6.951975926E-2
1.743847367E1,-1.917477429E-2,-3.212401807E-2,9.572710633E-2,1.027779324E-1
1.744840367E1,5.898144901E-2,1.920225620E-2,1.329428798E-1,1.467015585E-1
1.745833367E1,1.248535493E-1,1.570094347E-2,1.552517617E-1,1.998450347E-1
1.746826467E1,1.516019297E-1,8.113011718E-3,1.541688573E-1,2.163723703E-1
1.747819467E1,1.529893278E-1,2.712289453E-2,1.163888276E-1,1.941333176E-1
1.748812467E1,5.681169346E-2,9.973712683E-2,7.172896385E-2,1.353517907E-1
1.749805567E1,-2.007802293E-2,1.366336423E-1,-1.562259078E-2,1.389818138E-1
1.750798567E1,-1.163294783E-1,1.918243414E-1,-8.558218718E-2,2.401112997E-1
1.751791567E1,-1.794847430E-1,2.498310596E-1,-1.721917301E-1,3.525341447E-1
1.752784667E1,-1.732531460E-1,2.760757023E-1,-1.706012875E-1,3.678848261E-1
1.753777667E1,-1.195397459E-1,3.093089372E-1,-1.060427642E-1,3.481477234E-1
1.754770667E1,-1.467425280E-1,3.111496407E-1,-1.191563147E-1,3.640682570E-1
1.755763667E1,-1.738955357E-1,3.063116544E-1,-7.808898032E-2,3.607830038E-1
1.756756767E1,-1.226975347E-1,3.238573945E-1,7.551679015E-3,3.464034134E-1
1.757749767E1,-7.769919030E-2,2.982875204E-1,6.681087077E-2,3.153986390E-1
1.758742767E1,-1.161563276E-1,2.695507944E-1,4.313432515E-2,2.966656252E-1
1.759735867E1,-1.525505673E-1,2.245903838E-1,7.351119518E-3,2.715999908E-1
1.760728867E1,-1.518482436E-1,2.218141258E-1,-3.013771892E-2,2.704952450E-1
1.761721867E1,-1.528846626E-1,2.135420698E-1,-8.042903602E-2,2.746684646E-1
1.762714967E1,-9.290567860E-2,1.937223476E-1,-8.696680784E-2,2.317823090E-1
1.763707967E1,-4.533134334E-2,1.651019812E-1,-1.342620116E-1,2.175773027E-1
1.764700967E1,-5.780937463E-2,1.199608916E-1,-2.071879005E-1,2.462912208E-1
1.765694067E1,-7.082439959E-4,9.835542977E-2,-2.430325019E-1,2.621814051E-1
1.766687067E1,1.288198619E-1,1.497968942E-1,-2.656466085E-1,3.310616059E-1
1.767680067E1,1.661824004E-1,1.870243621E-1,-2.001829362E-1,3.204183362E-1
1.768673167E1,1.145155258E-1,1.598389024E-1,-1.430837059E-1,2.431773576E-1
1.769666167E1,1.330457908E-1,1.505383211E-1,-1.783026552E-1,2.686164653E-1
1.770659167E1,1.086960845E-1,1.279902881E-1,-1.906777024E-1,2.540754589E-1
1.771652267E1,1.442961261E-1,9.760640144E-2,-1.669228041E-1,2.412708108E-1
1.772645267E1,1.786976346E-1,9.273567080E-2,-1.645242763E-1,2.600018976E-1
1.773638267E1,1.939398640E-1,8.986995041E-2,-2.112715960E-1,3.005411222E-1
1.774631367E1,1.238121602E-1,7.096882582E-2,-3.747913206E-1,4.010418422E-1
1.775624367E1,8.614103481E-2,8.601838946E-3,-4.169988620E-1,4.258900333E-1
1.776617367E1,1.136959655E-1,8.923552752E-2,-4.536725986E-1,4.761392429E-1
1.777610467E1,1.102512977E-1,6.002342284E-2,-3.566199285E-1,3.780686886E-1
1.778603467E1,1.754594466E-1,6.683893740E-2,-3.205747676E-1,3.715126412E-1
1.779596467E1,2.451731676E-1,6.163550019E-2,-2.509350139E-1,3.561982569E-1
1.780589467E1,3.684651449E-1,4.511243820E-2,-1.301490802E-1,3.933706625E-1
1.781582567E1,5.067917754E-1,3.066806138E-2,-2.049799919E-2,5.081324646E-1
1.782575567E1,5.743621264E-1,-1.862572074E-2,3.072185576E-2,5.754846671E-1
1.783568567E1,5.827666949E-1,6.971050501E-3,-1.211964083E-1,5.952765623E-1
1.784561667E1,5.771820192E-1,3.945291817E-2,-1.877611113E-1,6.082350294E-1
1.785554667E1,3.751320671E-1,6.019708514E-2,-2.945558274E-1,4.807399424E-1
1.786547667E1,1.778367783E-1,1.404501200E-3,-6.224466312E-1,6.473543860E-1
1.787540767E1,1.819769724E-1,1.000885445E-1,-8.202994519E-1,8.461823244E-1
1.788533767E1,2.342942767E-1,1.101556957E-1,-8.998783028E-1,9.363808228E-1
1.789526767E1,3.248503979E-1,1.587536591E-1,-9.313257980E-1,9.990486712E-1
1.790519867E1,4.169408284E-1,1.708451164E-1,-9.212709260E-1,1.025557325E0
1.791512867E1,4.804641022E-1,1.825582588E-1,-8.014801884E-1,9.521259180E-1
1.792505867E1,5.432028258E-1,2.084333575E-1,-6.383972508E-1,8.637504410E-1
1.793498967E1,5.564865303E-1,2.518980503E-1,-4.506963658E-1,7.591159993E-1
1.794491967E1,5.268593464E-1,2.569260710E-1,-2.950347143E-1,6.562295784E-1
1.795484967E1,4.764125665E-1,2.648116261E-1,-2.004022068E-1,5.807367521E-1
1.796478067E1,4.710740586E-1,3.201800805E-1,-2.438458496E-1,6.195860320E-1
1.797471067E1,4.470479956E-1,3.877668768E-1,-3.375322777E-1,6.812804853E-1
1.798464067E1,4.240877339E-1,4.515301788E-1,-4.391820288E-1,7.593489072E-1
1.799457167E1,3.497420680E-1,4.674457151E-1,-5.778434855E-1,8.214183492E-1
1.800450167E1,3.081612749E-1,5.386227018E-1,-6.712363833E-1,9.141313191E-1
1.801443167E1,2.905944850E-1,6.160088468E-1,-7.037661982E-1,9.793870101E-1
1.802436267E1,3.022630423E-1,6.766427189E-1,-6.695822060E-1,9.987735711E-1
1.803429267E1,3.644955432E-1,7.429080445E-1,-6.321904314E-1,1.041361659E0
1.804422267E1,3.904886095E-1,7.942705715E-1,-5.384613186E-1,1.035995988E0
1.805415267E1,4.238732142E-1,8.031618476E-1,-4.650577122E-1,1.020301980E0
1.806408367E1,4.595846453E-1,8.437935644E-1,-4.250194877E-1,1.050641323E0
1.807401367E1,4.721849564E-1,8.755059385E-1,-3.731681335E-1,1.062414108E0
1.808394367E1,4.455725969E-1,8.859689462E-1,-3.338321596E-1,1.046384166E0
1.809387467E1,4.625234558E-1,9.400609535E-1,-4.122678798E-1,1.125880699E0
1.810380467E1,4.119228941E-1,9.835595602E-1,-5.335303617E-1,1.192360904E0
1.811373467E1,3.430352385E-1,1.009249302E0,-6.751633734E-1,1.261785604E0
1.812366567E1,3.525279008E-1,1.076651326E0,-8.247877747E-1,1.401331107E0
1.813359567E1,3.550208612E-1,1.118720289E0,-9.318684196E-1,1.498650609E0
1.814352567E1,3.697371335E-1,1.167103075E0,-9.546725607E-1,1.552493102E0
1.815345667E1,3.817390553E-1,1.222886097E0,-9.266497797E-1,1.581092953E0
1.816338667E1,3.310607256E-1,1.280178285E0,-8.875418472E-1,1.592541421E0
1.817331700E1,3.345740251E-1,1.341257715E0,-8.525088394E-1,1.624094627E0
1.818324800E1,3.595350578E-1,1.363988766E0,-8.323815536E-1,1.637861369E0
1.819317800E1,4.017409182E-1,1.336105149E0,-8.429772931E-1,1.630086946E0
1.820310800E1,4.062278523E-1,1.336637245E0,-9.009980446E-1,1.662353052E0
1.821303900E1,3.005370905E-1,1.272018496E0,-9.848336685E-1,1.636536266E0
1.822296900E1,2.490610544E-1,1.247333305E0,-8.348315370E-1,1.521451767E0
1.823289900E1,2.056468669E-1,1.253949430E0,-6.894978225E-1,1.445713337E0
1.824283000E1,1.483336285E-1,1.173784688E0,-5.112360978E-1,1.288850537E0
1.825276000E1,2.387174030E-1,1.184558768E0,-4.121187758E-1,1.276717415E0
1.826269000E1,3.401399897E-1,1.091495068E0,-3.961348271E-1,1.209950205E0
1.827262100E1,3.679497859E-1,9.410526413E-1,-4.414168346E-1,1.102640440E0
1.828255100E1,3.798784713E-1,8.558838522E-1,-5.495371145E-1,1.085742079E0
1.829248100E1,3.616374242E-1,8.154737449E-1,-5.907529682E-1,1.069938374E0
1.830241100E1,2.832090861E-1,7.874971569E-1,-5.301956946E-1,9.906899783E-1
1.831234200E1,2.417108850E-1,7.487751406E-1,-4.351948124E-1,8.991567649E-1
1.832227200E1,2.603623335E-1,7.317246598E-1,-3.130260122E-1,8.373737557E-1
1.833220200E1,2.267318534E-1,6.651178569E-1,-1.509675068E-1,7.187351981E-1
1.834213300E1,2.553199140E-1,6.299445158E-1,1.004083872E-2,6.797934759E-1
1.835206300E1,2.800915700E-1,6.286458492E-1,1.847924799E-1,7.125974684E-1
1.836199300E1,2.723380159E-1,6.348526686E-1,3.081283844E-1,7.564053193E-1
1.837192400E1,1.963332756E-1,7.098356080E-1,3.440899301E-1,8.129029619E-1
1.838185400E1,8.258987457E-2,7.339313990E-1,4.023685437E-1,8.410569724E-1
1.839178400E1,7.874810770E-3,6.676491165E-1,6.681227410E-1,9.445662245E-1
1.840171500E1,-1.256780067E-1,5.752081454E-1,9.265872145E-1,1.097826597E0
1.841164500E1,-2.284407753E-1,4.707230794E-1,1.170435988E0,1.282063106E0
1.842157500E1,-2.426651506E-1,4.243955898E-1,1.343614143E0,1.429789130E0
1.843150600E1,-2.071066242E-1,4.439989650E-1,1.450191343E0,1.530713287E0
1.844143600E1,-1.079812624E-1,4.557846129E-1,1.467631248E0,1.540565171E0
1.845136600E1,1.013030112E-4,3.605925268E-1,1.318218516E0,1.366648103E0
1.846129700E1,1.480171479E-2,2.651583660E-1,9.856382453E-1,1.020789303E0
1.847122700E1,-3.336567432E-3,1.422072083E-1,7.195642054E-1,7.334893786E-1
1.848115700E1,3.891183145E-2,2.798799008E-1,4.502490538E-1,5.315741717E-1
1.849108800E1,7.977210134E-2,3.999010187E-1,4.778157520E-1,6.281658267E-1
1.850101800E1,-2.149259596E-1,3.092533886E-1,6.906625879E-1,7.866674245E-1
1.851094800E1,-4.665101606E-1,4.211269963E-1,9.095870197E-1,1.105589537E0
1.852087900E1,-6.671589006E-1,5.281409830E-1,1.163856116E0,1.441733316E0
1.853080900E1,-8.818075559E-1,5.152303308E-1,1.357705348E0,1.698943987E0
1.854073900E1,-9.799171103E-1,5.098310119E-1,1.380220637E0,1.767816226E0
1.855067000E1,-1.020962298E0,4.887108690E-1,1.220295780E0,1.664429067E0
1.856060000E1,-1.117908111E0,3.485115945E-1,9.452293074E-1,1.504871197E0
1.857053000E1,-1.144809103E0,2.609548026E-1,5.573963571E-1,1.299759974E0
1.858046100E1,-1.060610587E0,1.977253515E-1,1.470849556E-1,1.088863681E0
1.859039100E1,-9.327506183E-1,1.318816102E-1,-2.787753618E-1,9.824114094E-1
1.860032100E1,-8.703305680E-1,1.306969643E-2,-7.464239752E-1,1.146645048E0
1.861025100E1,-7.892100987E-1,-5.785878360E-2,-1.101203785E0,1.356042033E0
1.862018200E1,-7.427814522E-1,-1.555604947E-1,-1.381602334E0,1.576308460E0
1.863011200E1,-7.207226850E-1,-2.685322094E-1,-1.598094909E0,1.773543930E0
1.864004200E1,-7.348048268E-1,-3.671408236E-1,-1.748556046E0,1.931884770E0
1.864997300E1,-7.910097255E-1,-5.086668313E-1,-1.823044311E0,2.051323693E0
1.865990300E1,-7.981585313E-1,-6.216923404E-1,-1.849599441E0,2.108216426E0
1.866983300E1,-7.496083689E-1,-6.993147129E-1,-1.807691277E0,2.078148582E0
1.867976400E1,-6.540821144E-1,-7.996131724E-1,-1.676420701E0,1.969159974E0
1.868969400E1,-5.731161578E-1,-9.092256618E-1,-1.602171587E0,1.929276349E0
1.869962400E1,-5.268525490E-1,-9.627265155E-1,-1.532203220E0,1.884691662E0
1.870955500E1,-4.887889293E-1,-9.959199893E-1,-1.419419786E0,1.801533727E0
1.871948500E1,-4.342962416E-1,-9.802143681E-1,-1.315358058E0,1.696938495E0
1.872941500E1,-3.383736189E-1,-9.356679404E-1,-1.261961870E0,1.607021767E0
1.873934600E1,-2.099195735E-1,-8.582841343E-1,-1.315403666E0,1.584614997E0
1.874927600E1,-5.610827342E-2,-8.001037538E-1,-1.386549663E0,1.601822126E0
1.875920600E1,4.307161376E-2,-8.023882610E-1,-1.509199104E0,1.709784788E0
1.876913700E1,8.121015094E-2,-7.906096298E-1,-1.618776510E0,1.803356888E0
1.877906700E1,1.238516289E-1,-7.294220263E-1,-1.594908176E0,1.758160348E0
1.878899700E1,5.028225392E-2,-6.453466666E-1,-1.471324934E0,1.607419574E0
1.879892800E1,2.367771506E-2,-5.604404175E-1,-1.338181495E0,1.450994076E0
1.880885800E1,4.726465210E-2,-4.665177619E-1,-1.200888287E0,1.289187902E0
1.881878800E1,1.008477324E-1,-3.498979694E-1,-1.086180534E0,1.145594608E0
1.882871900E1,1.002792368E-1,-2.666996920E-1,-9.966046983E-1,1.036535371E0
1.883864900E1,2.511459522E-2,-1.930633664E-1,-8.096434861E-1,8.327225114E-1
1.884857900E1,4.108619168E-3,-1.066701704E-1,-5.440880942E-1,5.544612343E-1
1.885851000E1,-2.234886222E-2,-2.812744617E-2,-2.943967831E-1,2.965806649E-1
1.886844000E1,-1.543021739E-2,6.009885192E-2,-1.048850155E-1,1.218639819E-1
1.887837000E1,6.051122680E-2,1.502412826E-1,-4.112931490E-2,1.671097607E-1
1.888830100E1,1.426600751E-1,2.428412980E-1,-2.828941405E-2,2.830619791E-1
1.889823100E1,1.951494337E-1,3.146275645E-1,-5.016501725E-2,3.736178995E-1
1.890816100E1,2.658635402E-1,4.109376383E-1,-1.019251549E-1,4.999418984E-1
1.891809200E1,3.623088308E-1,5.079417765E-1,-1.525702286E-1,6.423007176E-1
1.892802200E1,3.809148172E-1,5.410428643E-1,-1.635244024E-1,6.815891058E-1
1.893795200E1,3.753620819E-1,5.991653574E-1,-1.174910277E-1,7.167286513E-1
1.894788200E1,3.121863520E-1,7.034790999E-1,-7.410176396E-3,7.696740044E-1
1.895781300E1,2.517870263E-1,7.428419709E-1,1.645155054E-1,8.014213947E-1
1.896774300E1,2.182633310E-1,8.137108094E-1,3.157361966E-1,8.996963425E-1
1.897767300E1,1.862109413E-1,8.511587173E-1,5.466193539E-1,1.028561323E0
1.898760400E1,7.000125781E-2,9.534358746E-1,7.889162761E-1,1.239487408E0
1.899753400E1,7.150413841E-3,1.061947918E0,1.023862664E0,1.475153979E0
1.900746400E1,-1.104852594E-1,1.121533969E0,1.245755142E0,1.679866456E0
1.901739500E1,-1.785961854E-1,1.181771400E0,1.272930661E0,1.746090693E0
1.902732500E1,-2.991479382E-2,1.426586133E0,9.898137420E-1,1.736598438E0
1.903725500E1,4.242359608E-2,1.463490250E0,7.567197526E-1,1.648098376E0
1.904718600E1,4.960309982E-2,1.267755876E0,6.219519567E-1,1.412971926E0
1.905711600E1,1.013772708E-1,1.139206594E0,5.356447148E-1,1.262926868E0
1.906704600E1,4.517471105E-2,9.947616559E-1,6.373079145E-1,1.182265996E0
1.907697700E1,-1.569996406E-1,7.350511408E-1,1.022870976E0,1.269336086E0
1.908690700E1,-3.343902764E-1,5.213248837E-1,1.543792402E0,1.663397568E0
1.909683700E1,-3.365821052E-1,4.568213242E-1,2.141952038E0,2.215836584E0
1.910676800E1,-2.188966575E-1,3.910927731E-1,2.603014348E0,2.641316527E0
1.911669800E1,3.152073160E-2,2.342207479E-1,2.802989708E0,2.812935160E0
1.912662800E1,3.982661372E-1,7.984899223E-2,2.757583154E0,2.787338629E0
1.913655900E1,6.708935172E-1,-1.224102902E-1,2.219651594E0,2.322054174E0
1.914648900E1,7.306250909E-1,-3.514562523E-1,1.455915767E0,1.666440890E0
1.915641900E1,7.362800062E-1,-4.442901564E-1,6.766380411E-1,1.094230793E0
1.916635000E1,7.067977602E-1,-4.579755646E-1,1.432468432E-1,8.542975768E-1
1.917627937E1,5.375131195E-1,-4.958216679E-1,-2.514565855E-1,7.732980631E-1
1.918620937E1,4.259222978E-1,-4.995159388E-1,-4.439744067E-1,7.924892748E-1
1.919614038E1,4.006757748E-1,-5.019168055E-1,-4.513804901E-1,7.849878362E-1
1.920607038E1,4.356516992E-1,-5.367264497E-1,-3.140837735E-1,7.592867058E-1
1.921600038E1,5.124773155E-1,-5.739621037E-1,5.070237637E-2,7.711265956E-1
1.922593137E1,5.291125710E-1,-7.296781343E-1,4.645069045E-1,1.013980748E0
1.923586137E1,4.937025639E-1,-9.220860279E-1,7.000444454E-1,1.258589325E0
1.924579137E1,4.567542274E-1,-1.071111674E0,8.026630801E-1,1.414274607E0
1.925572238E1,4.574927308E-1,-1.189039489E0,9.045747864E-1,1.562488416E0
1.926565238E1,4.056288050E-1,-1.333159906E0,9.957410645E-1,1.712702639E0
1.927558238E1,3.681770964E-1,-1.396099336E0,1.048123931E0,1.784155684E0
1.928551337E1,3.415004906E-1,-1.432430425E0,1.023171523E0,1.793142346E0
1.929544337E1,2.895579198E-1,-1.451929720E0,8.693137372E-1,1.716872178E0
1.930537337E1,2.573877087E-1,-1.489593975E0,5.926410341E-1,1.623687790E0
1.931530337E1,2.575319888E-1,-1.526246662E0,3.026051044E-1,1.577124423E0
1.932523438E1,2.711981012E-1,-1.556936942E0,2.625633717E-2,1.580598130E0
1.933516438E1,2.419639233E-1,-1.572505739E0,-2.577359104E-1,1.611753281E0
1.934509438E1,1.985947593E-1,-1.632573600E0,-5.094959664E-1,1.721720819E0
1.935502537E1,1.883546036E-1,-1.636626306E0,-6.774379402E-1,1.781276308E0
1.936495538E1,2.275663973E-1,-1.609470082E0,-7.922129363E-1,1.808253784E0
1.937488538E1,2.345570359E-1,-1.606606116E0,-8.252502894E-1,1.821328706E0
1.938481637E1,2.557512192E-1,-1.584709463E0,-7.471747577E-1,1.770588288E0
1.939474637E1,2.673696367E-1,-1.527661688E0,-5.073149550E-1,1.631749129E0
1.940467637E1,2.371942033E-1,-1.492147454E0,-2.136315322E-1,1.525910727E0
1.941460738E1,1.751398963E-1,-1.421374510E0,6.649804473E-2,1.433667141E0
1.942453738E1,1.208116615E-1,-1.352807136E0,3.305232203E-1,1.397829819E0
1.943446738E1,5.891274422E-2,-1.280652494E0,5.099315840E-1,1.379699874E0
1.944439837E1,-2.007743821E-2,-1.227395470E0,5.871657014E-1,1.360759458E0
1.945432837E1,-9.710127510E-2,-1.214209414E0,6.862485248E-1,1.398095203E0
1.946425837E1,-1.476464345E-1,-1.180333570E0,7.635376060E-1,1.413497959E0
1.947418938E1,-1.909358570E-1,-1.206923783E0,8.094347405E-1,1.465710107E0
1.948411938E1,-2.079037459E-1,-1.227719990E0,7.672043949E-1,1.462574075E0
1.949404938E1,-2.130725384E-1,-1.251584816E0,7.248161745E-1,1.461924398E0
1.950398037E1,-2.218135411E-1,-1.240247650E0,6.359156924E-1,1.411312952E0
1.951391037E1,-2.177963577E-1,-1.222915333E0,6.490520471E-1,1.401508375E0
1.952384037E1,-1.791789336E-1,-1.168604640E0,7.632236105E-1,1.407214331E0
1.953377138E1,-2.318111104E-1,-1.149945590E0,9.026797038E-1,1.480183062E0
1.954370138E1,-3.469125272E-1,-1.170426632E0,9.789081001E-1,1.564770869E0
1.955363138E1,-3.411197638E-1,-1.096768672E0,9.588655990E-1,1.496224398E0
1.956356237E1,-3.314501502E-1,-1.100903238E0,1.004276245E0,1.526570640E0
1.957349237E1,-3.079571340E-1,-1.150733795E0,1.032285578E0,1.576273890E0
1.958342237E1,-3.226553531E-1,-1.067244326E0,8.975429249E-1,1.431328135E0
1.959335338E1,-2.762194707E-1,-9.587363756E-1,5.380251163E-1,1.133553554E0
1.960328338E1,-1.617708224E-1,-8.669684190E-1,1.395438015E-1,8.929034164E-1
1.961321338E1,2.780131772E-2,-8.403168100E-1,-4.132227302E-2,8.417914140E-1
1.962314438E1,-2.014833570E-2,-1.022157615E0,-5.368679523E-2,1.023764826E0
1.963307438E1,-3.666654450E-1,-1.189042413E0,4.831554294E-3,1.244302516E0
1.964300438E1,-7.036093466E-1,-1.300785627E0,1.908788466E-1,1.491155289E0
1.965293537E1,-8.420165956E-1,-1.305814233E0,6.333329773E-1,1.677871693E0
1.966286537E1,-6.657144190E-1,-1.138810737E0,1.312637349E0,1.860935891E0
1.967279537E1,-4.879589170E-1,-1.038594139E0,1.914308238E0,2.231895544E0
1.968272638E1,-3.198033006E-1,-1.036873303E0,2.321218899E0,2.562310983E0
1.969265638E1,-2.228125378E-1,-9.969198632E-1,2.637121156E0,2.828056335E0
1.970258638E1,-1.380269607E-1,-9.226935536E-1,2.865050300E0,3.013125961E0
1.971251638E1,-7.513123937E-2,-8.266542059E-1,3.000653663E0,3.113346156E0
1.972244737E1,-2.462642580E-2,-6.946392792E-1,3.030017211E0,3.108719107E0
1.973237737E1,-3.603324719E-2,-5.398471087E-1,2.824124469E0,2.875484709E0
1.974230737E1,-4.796675652E-2,-4.205826205E-1,2.474665625E0,2.510609589E0
1.975223838E1,-1.155247553E-1,-3.165021819E-1,2.083190444E0,2.110261128E0
1.976216838E1,-1.996528861E-1,-3.080014998E-1,1.788857396E0,1.826126223E0
1.977209838E1,-3.310875497E-1,-3.232574701E-1,1.532418982E0,1.600756788E0
1.978202937E1,-4.723993300E-1,-3.546195960E-1,1.247661919E0,1.380426184E0
1.979195937E1,-6.565992676E-1,-4.430294967E-1,1.083741660E0,1.342346348E0
1.980188937E1,-7.681854115E-1,-5.363422877E-1,1.031597945E0,1.393544472E0
1.981182038E1,-7.969456726E-1,-5.932491446E-1,1.048144981E0,1.444186571E0
1.982175038E1,-7.601482674E-1,-6.542472982E-1,1.098442145E0,1.487427330E0
1.983168038E1,-7.342379393E-1,-7.230345279E-1,1.080485930E0,1.493095485E0
1.984161137E1,-6.496424697E-1,-7.807564867E-1,1.012308565E0,1.434009994E0
1.985154137E1,-5.971036291E-1,-9.239840341E-1,9.560507494E-1,1.457502067E0
1.986147137E1,-4.881865930E-1,-1.063924862E0,9.703056765E-1,1.520445779E0
1.987140238E1,-3.117668143E-1,-1.171869140E0,9.696121967E-1,1.552618318E0
1.988133238E1,-1.747990036E-1,-1.341348932E0,8.648803782E-1,1.605549662E0
1.989126237E1,-6.683930285E-2,-1.555454088E0,7.504626471E-1,1.728322626E0
1.990119338E1,1.030905781E-1,-1.672717659E0,5.942811781E-1,1.778140083E0
1.991112338E1,2.279585262E-1,-1.820229462E0,4.559746474E-1,1.890268040E0
1.992105338E1,2.622986390E-1,-1.950445200E0,3.829002392E-1,2.004906394E0
1.993098437E1,3.301460749E-1,-2.010724146E0,3.297636670E-1,2.064158933E0
1.994091437E1,3.616495572E-1,-2.063473048E0,3.261079878E-1,2.120155146E0
1.995084437E1,3.382754588E-1,-2.141959054E0,3.565690577E-1,2.197626076E0
1.996077538E1,3.625259086E-1,-2.183339215E0,3.277750289E-1,2.237371590E0
1.997070538E1,4.159362768E-1,-2.155973661E0,2.917129111E-1,2.215021859E0
